	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	best_epoch	best_validation_accuracy	best_validation_accuracy3	best_validation_f1-measure-overall	best_validation_loss	best_validation_precision-overall	best_validation_recall-overall	dataset_reader.coding_scheme	dataset_reader.sample	dataset_reader.tag_label	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.token_characters.min_padding_length	dataset_reader.token_indexers.token_characters.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.bidirectional	model.encoder.dropout	model.encoder.hidden_size	model.encoder.input_size	model.encoder.num_layers	model.encoder.type	model.include_start_end_transitions	model.label_encoding	model.regularizer	model.text_field_embedder.token_embedders.elmo.do_layer_norm	model.text_field_embedder.token_embedders.elmo.dropout	model.text_field_embedder.token_embedders.elmo.options_file	model.text_field_embedder.token_embedders.elmo.requires_grad	model.text_field_embedder.token_embedders.elmo.type	model.text_field_embedder.token_embedders.elmo.weight_file	model.text_field_embedder.token_embedders.token_characters.embedding.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.conv_layer_activation	model.text_field_embedder.token_embedders.token_characters.encoder.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.ngram_filter_sizes	model.text_field_embedder.token_embedders.token_characters.encoder.num_filters	model.text_field_embedder.token_embedders.token_characters.encoder.type	model.text_field_embedder.token_embedders.token_characters.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_accuracy	test_accuracy3	test_data_path	test_f1-measure-overall	test_loss	test_precision-overall	test_recall-overall	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_accuracy3	training_cpu_memory_MB	training_duration	training_epochs	training_f1-measure-overall	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_precision-overall	training_recall-overall	training_start_epoch	validation_accuracy	validation_accuracy3	validation_data_path	validation_f1-measure-overall	validation_loss	validation_precision-overall	validation_recall-overall
85	35	21	21	4	0.9866632919278844	0.98812351543943	0.9348942979869796	22.718238867965397	0.935761254425898	0.9340289464826658	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	8	True	16	basic	0.17180303794174628	True	0.34149480046888536	309.0	1024.0	1.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.28505413650212796', 'type': 'l2'}]]	False	0.2019877901880422	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3210.28	4391	10	10	10					0.9765693980833424	0.9788952298912458	s3://suching-dev/ner-2003/test.txt	0.8933085830460032	35.069760079737065	0.8919682259488084	0.8946529745042493	s3://suching-dev/ner-2003/train.txt	0	5.417800972465212	0.5	2	reduce_on_plateau	20	1	0.00020056935805460438	adam	5	+f1-measure-overall	0.9999263337278572	0.9999410669822856	3210.28	4973.0	8	0.9995531249334508	4391	10	10	10					0.06745886064176072	0.9996594875287308	0.9994467849695732	0	0.9869163973365525	0.9882403333203535	s3://suching-dev/ner-2003/dev.txt	0.934455195624687	26.420845330930227	0.934376577486118	0.934533826994278
86	36	22	22	1	0.8972976130212998	0.9048713056345158	0.4984678243104709	55.547682264271906	0.5043058904581468	0.4927633793335578	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	5	True	16	basic	0.02941208284355457	True	0.05597135473434428	283.0	1024.0	3.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.06854001068989136', 'type': 'l2'}]]	False	0.06319180871278307	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3253.084000000001	4845	10	10	10					0.8883385377409282	0.8983956067621406	s3://suching-dev/ner-2003/test.txt	0.4993804213134568	52.36460640695361	0.4992920353982301	0.4994688385269122	s3://suching-dev/ner-2003/train.txt	0	8.118631048404836	0.5	2	reduce_on_plateau	20	1	0.002966824820893948	adam	5	+f1-measure-overall	0.8393780602197219	0.8616498298309113	3253.052	3373.0	5	0.1703605919543923	4845	10	10	10					113.47777453098864	0.4637790807641384	0.10434486573896762	0	0.8406604104201549	0.8569759744558234	s3://suching-dev/ner-2003/dev.txt	0.14710622710620458	129.54823305560095	0.5685164212910532	0.0844833389431168
87	37	23	23	8	0.8024025544176628	0.8199252365562089	0.07714939522715278	166.6433697494806	0.10942812982998454	0.05957590037024571	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	12	True	16	basic	0.2539098687014041	True	0.2859805832493548	247.0	1024.0	1.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.0011127005635317398', 'type': 'l2'}]]	False	0.41511565509192544	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3216.68	4769	10	10	10					0.7960805426940885	0.821018628189943	s3://suching-dev/ner-2003/test.txt	0.11138067931181893	141.23344529999628	0.1476608187134503	0.08941218130311615	s3://suching-dev/ner-2003/train.txt	0	5.889631140803193	0.5	2	reduce_on_plateau	20	1	0.03740876739206713	adam	5	+f1-measure-overall	0.8310243049587224	0.8553145304266259	3216.652	7792.000000000001	12	0.002515617793800287	4769	10	10	10					134.8769473725408	0.0852272727272727	0.0012766500702157536	0	0.8325026284023208	0.8500253105408668	s3://suching-dev/ner-2003/dev.txt	0.0	146.44673957076728	0.0	0.0
88	38	24	24	19	0.9647794089015224	0.9663369806471712	0.8359289502482874	37.29545894791098	0.8362809499747347	0.8355772467182767	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	19	True	16	basic	0.4397203299618831	True	0.4760553004498322	125.0	1024.0	2.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.21738006211960853', 'type': 'l2'}]]	False	0.4966003813542628	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3201.5240000000013	4425	10	10	10					0.9580704210186282	0.9598147948745558	s3://suching-dev/ner-2003/test.txt	0.811924594476057	38.72739849267183	0.8042383185686991	0.8197592067988668	s3://suching-dev/ner-2003/train.txt	0	6.992081117538826	0.5	2	reduce_on_plateau	20	1	1.0108735082809916e-05	adam	5	+f1-measure-overall	0.971692507157906	0.9720215498401442	3201.5240000000013	11039.0	19	0.8622652369480838	4425	10	10	10					29.58800103343973	0.8639043143955575	0.8606323673347802	0	0.9647794089015224	0.9663369806471712	s3://suching-dev/ner-2003/dev.txt	0.8359289502482874	37.29545894791098	0.8362809499747347	0.8355772467182767
89	39	25	25	10	0.988065106498968	0.9895447996573342	0.9405641370046512	27.341736368104524	0.9383584589614742	0.9427802086839449	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	14	True	16	basic	0.3443563028363219	True	0.44999703100735294	412.0	1024.0	2.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.0026932180642122265', 'type': 'l2'}]]	False	0.3180018321034324	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3225.8759999999997	4489	10	10	10					0.97831377193927	0.9804027134704424	s3://suching-dev/ner-2003/test.txt	0.9033727551466868	44.73645939650359	0.8940523669152072	0.9128895184135978	s3://suching-dev/ner-2003/train.txt	0	5.684494762659713	0.5	2	reduce_on_plateau	20	1	5.1526036006497853e-05	adam	5	+f1-measure-overall	0.9999705334911428	0.999980355660762	3225.8759999999997	8335.0	14	0.9998084984147424	4489	10	10	10					0.039745088354523984	0.9998297727466168	0.9997872249882974	0	0.9876367742689148	0.9891164674272808	s3://suching-dev/ner-2003/dev.txt	0.9381451951321363	28.19221679369609	0.9357106981416372	0.9405923931336252
90	40	26	26	3	0.8024025544176628	0.8199252365562089	0.07714939522715278	316.2258892246321	0.10942812982998454	0.05957590037024571	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	7	True	16	basic	0.4120516003141579	True	0.32407067847094223	355.0	1024.0	1.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.10783173749462638', 'type': 'l2'}]]	False	0.20187242446544912	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3216.248	4785	10795	10	10					0.7960805426940885	0.821018628189943	s3://suching-dev/ner-2003/test.txt	0.11138067931181893	257.9080064385026	0.1476608187134503	0.08941218130311615	s3://suching-dev/ner-2003/train.txt	0	7.5199065450197615	0.5	2	reduce_on_plateau	20	1	0.06129030450000169	adam	5	+f1-measure-overall	0.7202105873166323	0.7430029319176313	3216.244	7520.000000000001	7	0.02919997030506628	4785	10	10	10					267.60293815456384	0.034886471144749284	0.025107451380909827	0	0.8325026284023208	0.8500253105408668	s3://suching-dev/ner-2003/dev.txt	0.0	201.86469691407447	0.0	0.0
91	41	27	27	9	0.9854367041781862	0.9870332152174759	0.9276409782334152	32.857376930760395	0.9264730569078397	0.9288118478626723	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	13	True	16	basic	0.4594887453273087	True	0.1595084173857748	344.0	1024.0	3.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.005523832445545113', 'type': 'l2'}]]	False	0.3700321186677094	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3228.684	4873	9993	10	10					0.974222030795736	0.9765263271239368	s3://suching-dev/ner-2003/test.txt	0.8827002731999147	48.56220107166856	0.8787506580101773	0.886685552407932	s3://suching-dev/ner-2003/train.txt	0	5.571235849145489	0.5	2	reduce_on_plateau	20	1	0.00022430468010822032	adam	5	+f1-measure-overall	0.9998674007101428	0.999877222879762	3228.684	18972.0	13	0.9992552716130316	4873	9993	10	10					0.13442132724185182	0.9992765341731212	0.9992340099578706	0	0.9850862505354152	0.9867995794556288	s3://suching-dev/ner-2003/dev.txt	0.9250754274220084	36.00035120926651	0.9213689482470784	0.9288118478626723
92	42	28	28	19	0.9503134613138118	0.9522993652895136	0.7178843417858736	50.36569607959074	0.7140003329448976	0.7218108381016493	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	19	True	16	basic	0.3619841509566254	True	0.06313621503716849	163.0	1024.0	3.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.021712483987771904', 'type': 'l2'}]]	False	0.3498364332095501	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3174.028	5591	10	10	10					0.9433616883816088	0.9456229137504036	s3://suching-dev/ner-2003/test.txt	0.7029565217390805	51.26349228841287	0.6907040328092959	0.7156515580736544	s3://suching-dev/ner-2003/train.txt	0	9.727661953816591	0.5	2	reduce_on_plateau	20	1	6.086971080722417e-06	adam	5	+f1-measure-overall	0.9569150529660496	0.9578579812494782	3174.028	10981.0	19	0.7411130753338087	5591	10	10	10					39.83208173934311	0.7418557052703394	0.7403719307204562	0	0.9503134613138118	0.9522993652895136	s3://suching-dev/ner-2003/dev.txt	0.7178843417858736	50.36569607959074	0.7140003329448976	0.7218108381016493
93	43	29	29	2	0.8024025544176628	0.8199252365562089	0.07714939522715278	189.9057376524981	0.10942812982998454	0.05957590037024571	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	6	True	16	basic	0.284967107266876	True	0.20747835046864527	248.0	1024.0	1.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.001840918625033969', 'type': 'l2'}]]	False	0.3605345287278693	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3211.388	5117	10	10	10					0.7960805426940885	0.821018628189943	s3://suching-dev/ner-2003/test.txt	0.11138067931181893	161.77924181796885	0.1476608187134503	0.08941218130311615	s3://suching-dev/ner-2003/train.txt	0	5.890594610101585	0.5	2	reduce_on_plateau	20	1	0.012812547618713373	adam	5	+f1-measure-overall	0.8286768064197699	0.8529080988699593	3211.38	3920.0000000000014	6	0.003907549052206982	5117	10	10	10					139.72596876279096	0.08438061041292637	0.0020000851100046807	0	0.8325026284023208	0.8500253105408668	s3://suching-dev/ner-2003/dev.txt	0.0	151.15858307539247	0.0	0.0
94	44	30	30	19	0.9822631517464272	0.9845605700712587	0.9106768430763572	24.86197756084741	0.9077077411804046	0.9136654325143052	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	19	True	16	basic	0.18042875828513	True	0.1859993399868271	154.0	1024.0	3.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.0028987767111750096', 'type': 'l2'}]]	False	0.3124261371979433	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3217.664	4777	10	10	10					0.9727576181759447	0.9754710886184992	s3://suching-dev/ner-2003/test.txt	0.8739495798318828	33.03126932735796	0.8642659279778393	0.8838526912181303	s3://suching-dev/ner-2003/train.txt	0	8.296585363098954	0.5	2	reduce_on_plateau	20	1	1.6881499418079245e-05	adam	5	+f1-measure-overall	0.9986985625254764	0.9988458950697621	3217.664	11104.0	19	0.9941667376308791	4777	10	10	10					2.597990209868937	0.9947173348102076	0.9936167496489212	0	0.9822631517464272	0.9845605700712587	s3://suching-dev/ner-2003/dev.txt	0.9106768430763572	24.86197756084741	0.9077077411804046	0.9136654325143052
95	45	31	31	7	0.9879482886180444	0.9894279817764106	0.939360899102525	23.47800961195253	0.9362982778799532	0.9424436216762032	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	11	True	16	basic	0.04217446071764114	True	0.35142984889894474	417.0	1024.0	3.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.2269350033294516', 'type': 'l2'}]]	False	0.17338625051635848	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3263.684	5151	9689	9817	9689					0.9765263271239368	0.978766017013029	s3://suching-dev/ner-2003/test.txt	0.8977917430391401	41.425579097535866	0.8853503184713376	0.910587818696884	s3://suching-dev/ner-2003/train.txt	0	5.7397057484553	0.5	2	reduce_on_plateau	20	1	2.990055798677613e-05	adam	5	+f1-measure-overall	0.9999459780670952	0.9999558002367144	3263.684	12868.0	11	0.9996595310039079	5151	9689	9689	9689					0.05984350219384847	0.99974462651628	0.9995744499765948	0	0.9875004867411704	0.9888828316654336	s3://suching-dev/ner-2003/dev.txt	0.9365624738120678	25.20397022191216	0.9327324319813052	0.9404240996297544
96	46	32	32	5	0.9864491258128576	0.9881624547330712	0.9352155281068321	16.108702470274533	0.9338815237455949	0.9365533490407272	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	9	True	16	basic	0.2543876579269019	True	0.20428575878875505	142.0	1024.0	1.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.575935629626097', 'type': 'l2'}]]	False	0.06543835888117118	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3169.664	4815	10	10	10					0.977409281791752	0.9793474749650048	s3://suching-dev/ner-2003/test.txt	0.9002629272567423	24.786722637988905	0.8913571676501215	0.9093484419263456	s3://suching-dev/ner-2003/train.txt	0	6.321829596862138	0.5	2	reduce_on_plateau	20	1	2.1021996534872197e-05	adam	5	+f1-measure-overall	0.9997740900987621	0.999813378777238	3169.636	5574.0	9	0.9989358985272336	4815	10	10	10					0.3566814414745277	0.9991485376133508	0.9987233499297844	0	0.9865075347533196	0.988065106498968	s3://suching-dev/ner-2003/dev.txt	0.934621848739446	17.63474876272912	0.9333669016448471	0.935880175025244
97	47	33	33	4	0.9872279116856819	0.9884350297885596	0.9363880496810512	16.371421112733728	0.9338801473049884	0.9389094580949175	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	8	True	16	basic	0.1229403380443606	True	0.3004633199436184	104.0	1024.0	1.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.2295580199619687', 'type': 'l2'}]]	False	0.02726789496457982	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3182.492	5175	10	10	10681					0.9758371917734469	0.9778184559061052	s3://suching-dev/ner-2003/test.txt	0.8986953856929717	26.30717492103577	0.8889658756279231	0.9086402266288952	s3://suching-dev/ner-2003/train.txt	0	9.33007140288882	0.5	2	reduce_on_plateau	20	1	6.174463678482612e-05	adam	5	+f1-measure-overall	0.9999410669822856	0.9999508891519048	3182.46	7023.0	8	0.9996808171081532	5175	10	10	10					0.0769499511413429	0.9997446373850868	0.9996170049789352	0	0.9863712472255752	0.987928818971224	s3://suching-dev/ner-2003/dev.txt	0.9329745185433864	19.65175889052597	0.9324256177508824	0.9335240659710536
98	48	34	34	1	0.8399984424282544	0.8565865815194112	0.11848269608582115	133.8956989400527	0.5807407407407407	0.06597105351733422	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	5	True	16	basic	0.2397618352174113	True	0.3177513523960266	194.0	1024.0	3.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.2257389309269831', 'type': 'l2'}]]	False	0.4430527623123388	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3196.3559999999998	4715	10	10	10					0.8352966512329062	0.858490362872833	s3://suching-dev/ner-2003/test.txt	0.1613752516648379	115.44498025929487	0.6440049443757725	0.09224504249291783	s3://suching-dev/ner-2003/train.txt	0	7.974110735255111	0.5	2	reduce_on_plateau	20	1	0.009128684688793302	adam	5	+f1-measure-overall	0.8340691775406269	0.8584772690439592	3196.32	3322.0	5	0.0357260726072548	4715	10	10	10					128.53402972384302	0.5843454790823212	0.01842631601344738	0	0.8343133055566372	0.8518359876951832	s3://suching-dev/ner-2003/dev.txt	0.04897696149507802	137.5613623834124	0.5735849056603771	0.02558061258835409
99	49	35	35	5	0.9855340524122892	0.9874226081538879	0.9279543738991364	23.14527655582802	0.9249289416485538	0.9309996634129922	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	9	True	16	basic	0.014821785026261969	True	0.22015782391684352	459.0	1024.0	3.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.2653730766995758', 'type': 'l2'}]]	False	0.4574879998422253	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger	3276.728	4807	10	10	10					0.9749542371056316	0.9772585334338324	s3://suching-dev/ner-2003/test.txt	0.8896058597836961	35.41685047635325	0.8764604810996564	0.9031515580736544	s3://suching-dev/ner-2003/train.txt	0	7.860634245642853	0.5	2	reduce_on_plateau	20	1	1.573328139742818e-05	adam	5	+f1-measure-overall	0.9995088915190476	0.9995481801975238	3276.696	5848.0	9	0.9971264979459282	4807	10	10	10					0.5383350851315505	0.9974874371859296	0.99676581982212	0	0.9853977648845452	0.9873057902729644	s3://suching-dev/ner-2003/dev.txt	0.9252532016405292	26.23849764992209	0.9203996669442132	0.9301581958936384
100	0	28	28	19	0.9833729216152018	0.9855729917059304	0.9218183351606146	54.814932860580136	0.9239222316145392	0.919723998653652	BIOUL	10000	ner		3.0	characters	True	single_id	conll2003	glove	43	True	64	basic	0.2744355110850681	True	0.3642400663751846	404.0	125.0	2.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.007504885584070026', 'type': 'l2'}]]							17.0	relu	17.0	[1, 2, 3]	25.0	cnn	character_encoding	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	2674.6479999999997	1323	0	0	0					0.9725853343383224	0.9759448691719608	s3://suching-dev/ner-2003/test.txt	0.877846425419191	79.57475090026854	0.8752199929602252	0.8804886685552408	s3://suching-dev/ner-2003/train.txt	0	7.717471690350123	0.5	2	reduce_on_plateau	75	1	0.0003143191072298833	adam	25	+f1-measure-overall	0.9843631059664768	0.9862342292789056	2674.6479999999997	3823.0000000000014	43	0.9216004787756524	1323	0	0	0					45.442861400951045	0.9257955082234725	0.9174432954593812	0	0.9831976947938164	0.9854756434718274	s3://suching-dev/ner-2003/dev.txt	0.921221322537062	54.63521736743404	0.9234020967196483	0.9190508246381692
101	1	42	42	27	0.9809002764689848	0.9833923912620224	0.9089836507668472	68.59893523010552	0.9103646185010128	0.907606866374958	BIOUL	10000	ner		3.0	characters	True	single_id	conll2003	glove	51	True	64	basic	0.17349638891016045	True	0.31866289246297874	349.0	227.0	3.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.06347906132318497', 'type': 'l2'}]]							48.0	relu	48.0	[1, 2, 3]	59.0	cnn	character_encoding	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	2696.26	2219	0	0	0					0.9699580058145796	0.9735113599655432	s3://suching-dev/ner-2003/test.txt	0.8662847069192979	88.34444771872627	0.8625592417061612	0.8700424929178471	s3://suching-dev/ner-2003/train.txt	0	6.27593029003776	0.5	2	reduce_on_plateau	75	1	0.00016596318035584043	adam	25	+f1-measure-overall	0.9799529518075248	0.9823102725160959	2696.26	4954.0	51	0.8975317875840936	2219	0	0	0					62.865792326493704	0.9014423076923076	0.8936550491510277	0	0.9808029282348818	0.9832950430279196	s3://suching-dev/ner-2003/dev.txt	0.9083094555873428	68.54273264080871	0.9096893990546928	0.9069336923594752
