	Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
132	132	1	0.3860127157129882	1.593060030255999	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.16	561	561	561	561	561	561	1035	571	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0914	adam	5	+accuracy	0.8565074906367042	2543.156	17.0	5	561	561	561	561	561	561	1035	571	0.5282855546485619	0	0.3651226158038147	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.9127263614109586
133	133	11	0.3678474114441417	5.57676683153425	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	15	32	basic	0.2												linear					bag_of_word_counts	classifier	2540.408	717	561	663	703	561	667	643	729	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0723	adam	5	+accuracy	0.8925561797752809	2540.408	880.0	15	561	561	561	665	561	561	643	729	0.4194472642120127	0	0.3524069028156221	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.504684489113942
134	134	11	0.27157129881925524	666.3612436124257	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	15	32	basic	0.0					50.0			[1, 2, 3, 4, 5]	145.0		497.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2549.108	561	561	561	561	561	561	793	591	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0491	adam	5	+accuracy	0.2436797752808989	2549.108	72.0	15	561	561	561	561	561	561	793	591	671.4074976640694	0	0.2615803814713896	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7810.889559500558
135	135	1	0.3960036330608538	1.5555816173553467	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2544.232	571	715	649	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0674	adam	5	+accuracy	0.891502808988764	2544.232	17.0	5	571	705	649	561	561	561	561	561	0.3361926227249903	0	0.35603996366939145	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.78938651766096
136	136	0	0.4141689373297003	1.3178924901144846	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.468	561	561	653	561	561	561	571	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0282	adam	5	+accuracy	0.9370318352059924	2543.452	15.000000000000002	4	561	561	653	215	561	561	571	561	0.19509263067377194	0	0.3587647593097185	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.080277224949429
137	137	0	0.3460490463215259	2.6096312046051025	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4												linear					bag_of_word_counts	classifier	2539.92	561	1029	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0784	adam	5	+accuracy	0.7253043071161048	2539.908	296.0	4	561	561	561	561	561	561	561	561	1.1404727095745029	0	0.3433242506811989	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.180905546460833
138	138	12	0.2633969118982743	2502.762951374054	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	16	32	basic	0.0					50.0			[1, 2, 3, 4, 5]	465.0		268.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.9120000000007	717	561	561	703	561	561	561	685	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0398	adam	5	+accuracy	0.28675093632958804	2548.908	78.0	16	717	561	561	703	561	561	0	685	1178.1389669148664	0	0.2406902815622161	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	37579.21189313616
139	139	0	0.40508628519527706	1.3505906343460083	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.572	561	733	561	571	561	969	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0523	adam	5	+accuracy	0.946746254681648	2543.568	14.0	4	561	733	561	571	561	969	561	561	0.17657931275972713	0	0.3387829246139873	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.6745149067470004
140	140	0	0.4069028156221617	1.3136316912514825	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2544.584	561	717	571	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0203	adam	5	+accuracy	0.9674625468164794	2544.584	14.0	4	561	717	571	561	561	561	561	561	0.11568655331762095	0	0.35967302452316074	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.019497605732509
141	141	1	0.3869209809264305	1.7060919216700965	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.704	561	561	561	571	561	561	561	639	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0791	adam	5	+accuracy	0.9229868913857678	2543.688	17.0	5	561	561	561	571	561	561	561	639	0.2636501078497381	0	0.33424159854677565	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.866274288722448
142	142	2	0.3723887375113533	2.0720701456069945	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.84	561	561	653	571	561	561	705	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0932	adam	5	+accuracy	0.8677434456928839	2543.836	21.0	6	561	561	653	571	561	561	705	561	0.5374677514427164	0	0.3533151680290645	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.8558783735547735
143	143	9	0.2606721162579473	669.172035418238	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	13	32	basic	0.1					50.0			[1, 2, 3, 4, 5]	160.0		304.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.804	693	561	561	585	587	901	1149	625	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0517	adam	5	+accuracy	0.2688436329588015	2547.804	75.0	13	561	561	561	0	587	323	561	0	102.24135059899605	0	0.2515894641235241	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1521.601617649623
144	144	4	0.2606721162579473	682.9590569496155	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.0					50.0			[1, 2, 3, 4, 5]	94.0		391.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.74	561	561	619	583	561	583	721	629	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0503	adam	5	+accuracy	0.2406367041198502	2547.74	45.0	8	561	561	619	583	561	583	721	629	76.37713619296471	0	0.2524977293369664	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	447.51065915312086
145	145	3	0.3542234332425068	4.344535160064697	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.3												linear					bag_of_word_counts	classifier	2540.484	603	571	561	729	601	611	721	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0925	adam	5	+accuracy	0.7926029962546817	2540.48	381.0	7	603	561	561	647	561	561	561	561	0.9342673336075488	0	0.3405994550408719	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.688833386557442
146	146	2	0.3369663941871026	1.5218059744153705	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.3		meanpool		True		94.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2560.304	571	561	561	561	561	759	1017	647	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0633	adam	5	+accuracy	0.37265917602996257	2560.304	63.00000000000001	6	571	10	561	561	561	571	1017	647	1.4422808747166551	0	0.31244323342415986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5050707476479666
147	147	1	0.3505903723887375	2.0695307561329432	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.0												linear					bag_of_word_counts	classifier	2538.696	561	1029	689	561	561	561	705	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.041	adam	5	+accuracy	0.9858380149812734	2538.692	351.0	5	561	561	10	561	489	561	611	561	0.08048726214368022	0	0.3369663941871026	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.6499049970081874
148	148	7	0.3278837420526794	1.5509289707456315	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.4		meanpool		True		229.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2555.584	561	561	653	583	561	583	721	629	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0341	adam	5	+accuracy	0.3404728464419476	2555.58	119.00000000000001	11	561	561	619	561	561	177	721	359	1.4916650789060844	0	0.3151680290644868	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5273224387850082
149	149	7	0.36603088101725706	2.111751117025103	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.3												linear					bag_of_word_counts	classifier	2539.4	1109	917	693	561	561	759	1093	659	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.02	adam	5	+accuracy	0.8594335205992509	2539.4	552.0	11	421	835	561	561	561	561	561	561	0.3610888155602784	0	0.34877384196185285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.443362941060748
150	150	0	0.2815622161671208	2.431741155896868	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1					50.0			[1, 2, 3, 4, 5]	472.0		443.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.92	561	817	561	561	659	1101	561	667	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0212	adam	5	+accuracy	0.2672050561797753	2546.916	24.0	4	561	817	561	561	659	1101	561	667	44.70023149408205	0	0.2261580381471389	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	41.99707708358765
151	151	5	0.4014532243415077	2.1387490238462177	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	416.0		288.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2549.032	561	561	1073	561	561	561	677	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0003	adam	5	+accuracy	0.9998829588014979	2549.032	53.0	9	561	561	561	561	561	561	677	561	0.007321659545326947	0	0.3960036330608538	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.4554406336375645
152	152	0	0.3869209809264305	1.3258547169821604	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.376	693	561	561	629	571	901	1107	571	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0277	adam	5	+accuracy	0.9125702247191012	2546.376	21.0	4	693	561	561	507	571	901	1107	571	0.2681923537386044	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.7282784632274084
153	153	0	0.40599455040871935	1.2973586899893623	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0		meanpool		True		217.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2551.192	561	561	619	561	561	561	721	639	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0142	adam	5	+accuracy	0.9657069288389512	2551.192	34.0	4	561	561	561	561	561	561	425	639	0.0942811897575632	0	0.3760217983651226	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.5704710824149
154	154	0	0.39509536784741145	1.3323272636958532	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2544.676	721	561	703	571	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0341	adam	5	+accuracy	0.9620786516853932	2544.676	16.0	4	721	561	703	571	561	561	235	561	0.12518108710088532	0	0.3605812897366031	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.356829139164516
155	155	1	0.2906448683015441	2.013586803844997	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.0					50.0			[1, 2, 3, 4, 5]	211.0		477.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2552.884	561	561	607	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0158	adam	5	+accuracy	0.33532303370786515	2552.884	25.0	5	561	23	607	561	561	561	561	561	7.684260368793645	0	0.25340599455040874	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	14.488655989510672
156	156	0	0.3551316984559492	1.9832595143999368	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2												linear					bag_of_word_counts	classifier	2539.68	561	817	561	569	711	1101	561	669	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.047	adam	5	+accuracy	0.8614232209737828	2539.672	207.0	4	561	817	561	561	10	10	561	669	0.37473328623655583	0	0.3496821071752952	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.8012166738510134
157	157	4	0.3678474114441417	1.8150734424591064	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.1		meanpool		True		103.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2557.3720000000008	707	647	561	561	593	635	571	599	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0903	adam	5	+accuracy	0.6138810861423221	2557.3720000000008	65.0	8	707	647	561	561	593	561	145	571	1.0423978192082952	0	0.3197093551316985	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.087657083783831
158	158	1	0.3551316984559492	1.5902485132217408	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	432.0		352.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2550.98	561	561	561	561	671	691	561	669	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0113	adam	5	+accuracy	0.6198501872659176	2550.98	35.0	5	561	561	325	561	671	691	561	669	6.022366260544637	0	0.3242506811989101	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	14.338907228197373
159	159	0	0.3760217983651226	1.4848010676247734	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3												linear					bag_of_word_counts	classifier	2541.884	643	733	561	723	561	969	631	749	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.019	adam	5	+accuracy	0.8256086142322098	2541.88	171.0	4	561	733	561	0	561	921	561	561	0.4756847428583474	0	0.3678474114441417	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8234038863863264
160	160	6	0.29518619436875565	1.5530652625220165	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.3		attention		True		353.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2567.74	937	695	561	561	561	663	623	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0249	adam	5	+accuracy	0.2717696629213483	2567.74	112.0	10	937	695	561	561	561	589	561	561	1.756737496522482	0	0.2897366030881017	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.66577752998897
161	161	7	0.3524069028156221	3.215493968554905	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.3												linear					bag_of_word_counts	classifier	2544.588	561	1029	561	561	711	1101	561	691	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0439	adam	5	+accuracy	0.84562265917603	2544.588	596.0	11	561	561	561	561	561	561	561	561	0.4705944235126178	0	0.34514078110808355	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.810236402920314
