	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
120	10	0.26248864668483196	127.7567168937789	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.4					50.0			[1, 2, 3, 4, 5]	80		416.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.34	675	697	665	753	715	589	715	695	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.08646817413883737	adam	10	+accuracy	0.28171816479400746	2536.336	77.0	19	675	697	665	669	637	589	715	629	1.5493905624346946	0	0.25885558583106266	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	138.5339590907097
121	6	0.3151680290644868	1.5558682282765706	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6]	370		96.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2539.564	679	651	603	769	665	697	715	677	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.805234760084433e-06	adam	10	+accuracy	0.3116807116104869	2539.556	69.0	15	679	553	195	0	665	145	715	677	1.550094835793794	0	0.3097184377838329	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5524692866537306
122	11	0.25885558583106266	1.5728814999262493	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.26	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.8313688329636274e-05	adam	10	+accuracy	0.2511704119850187	2536.26	81.0	20	573	573	573	573	573	573	573	573	1.582051170406057	0	0.25703905540417804	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5717500315772162
123	12	0.405086285195277	2.207531306478712	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	230		508.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.528	649	745	723	709	705	641	689	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00048102898660149185	adam	10	+accuracy	0.9991807116104869	2537.528	98.0	21	649	0	665	10	705	587	689	663	0.02142436388157197	0	0.40236148955495005	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.3034991357061596
124	11	0.40417801998183467	1.4015936983956232	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.3												linear					bag_of_word_counts	classifier	2529.972	569	569	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0015841790301284174	adam	10	+accuracy	0.7511704119850188	2529.972	1505.0	20	569	569	569	569	567	569	569	569	0.9675625117857065	0	0.3996366939146231	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3982837862438626
125	11	0.254314259763851	1.6045078171624079	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2534.044	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.710497180720086e-05	adam	10	+accuracy	0.26825842696629215	2534.044	79.0	20	573	573	573	573	555	10	573	573	1.5926379232264276	0	0.254314259763851	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.602657867802514
126	1	0.4087193460490463	1.3303586840629578	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2532.916	571	573	573	573	573	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.004761283616445281	adam	10	+accuracy	0.9654728464419475	2532.912	45.0	10	571	573	573	573	573	573	571	573	0.1988353825994392	0	0.36330608537693004	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8187310430738661
127	4	0.4214350590372389	1.825657692220476	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.4		maxpool		True		96.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2538.376	897	1239	967	757	675	921	1193	733	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0022560386530065357	adam	10	+accuracy	0.9738998127340824	2538.376	83.0	13	859	1239	967	757	675	637	1193	733	0.0865527080622182	0	0.3996366939146231	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.1050127612219915
128	6	0.4259763851044505	1.5485343866878085	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.2		maxpool		True		137.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.164	833	649	1295	631	893	1081	805	669	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.000993687405126591	adam	10	+accuracy	0.8163623595505618	2537.164	79.0	15	799	649	1295	615	857	1081	805	147	0.5241584530962047	0	0.41326067211625794	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.9439150823487177
129	18	0.31607629427792916	1.5703888601726956	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	27	64	basic	0.1												linear					bag_of_word_counts	classifier	2529.576	1120	1118	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.162929263432701e-05	adam	10	+accuracy	0.3647003745318352	2529.576	1983.0000000000002	27	569	569	569	569	569	569	569	569	1.5550695088372302	0	0.31607629427792916	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.570096857017941
130	15	0.3578564940962761	1.4806270731820002	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.496	573	573	573	571	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0004649168170399007	adam	10	+accuracy	0.38319288389513106	2533.496	97.0	24	573	573	571	571	0	573	571	573	1.4633458069900969	0	0.35513169845594916	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4785592555999756
131	3	0.42779291553133514	1.3340128660202026	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.1		attention		True		415.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2566.16	897	1239	967	757	675	921	1193	733	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0011242657286950146	adam	10	+accuracy	0.9415964419475655	2566.156	100.0	12	897	1239	967	385	359	645	1193	733	0.17875108906804626	0	0.4032697547683924	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.8186308410432606
132	16	0.3960036330608538	1.3556005756060283	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.0		final_state		True		216.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2535.756	691	1237	757	765	871	1403	997	773	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00012296519025850185	adam	10	+accuracy	0.4523642322097378	2535.752	120.00000000000001	25	677	1237	757	765	793	1403	635	773	1.2743832557948667	0	0.3941871026339691	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3557336727778118
133	1	0.3651226158038147	1.826306700706482	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.1												linear					bag_of_word_counts	classifier	2529.936	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.044504239168593196	adam	10	+accuracy	0.9689840823970037	2529.936	786.0	10	567	569	569	569	569	569	569	569	0.1263148592256788	0	0.34877384196185285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.3112327787611218
134	9	0.43505903723887374	1.4150103992886014	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.1		final_state		True		355.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2561.652	771	1239	1163	781	675	921	1193	961	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002699812608349824	adam	10	+accuracy	0.6899578651685393	2561.652	127.00000000000001	18	725	1239	10	281	663	921	991	717	0.7814641884013788	0	0.42415985467756584	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6458095113436382
135	5	0.3605812897366031	3.7603973944981894	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.4					50.0			[1, 2, 3, 4, 5]	117		317.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.548	691	621	745	603	711	699	655	679	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.013798208455574295	adam	10	+accuracy	0.9382022471910112	2536.548	56.0	14	657	621	0	603	607	695	655	529	0.1513857665235427	0	0.3460490463215259	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	10.884614361657036
136	1	0.4114441416893733	1.3847874469227262	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7]	359		413.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.776	657	595	679	701	663	693	707	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.006244098764966352	adam	10	+accuracy	0.9231039325842697	2537.772	46.0	10	10	595	10	701	663	303	675	719	0.48181314368857375	0	0.3505903723887375	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	15.275675985548231
137	9	0.40236148955495005	1.3412780496809218	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7]	111		231.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.492	675	697	713	753	637	715	715	629	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00011962708768876513	adam	10	+accuracy	0.5870786516853933	2536.492	78.0	18	675	355	379	669	10	407	715	629	1.0648489167441184	0	0.3896457765667575	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3390880690680609
138	3	0.4069028156221617	1.79573831293318	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	163		169.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.788	675	697	665	753	637	589	715	629	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0007032071335700775	adam	10	+accuracy	1.0	2537.788	58.00000000000001	12	675	697	665	669	637	589	715	629	0.00709927034800622	0	0.3814713896457766	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.902321206198798
139	15	0.371480472297911	2.0375615225897894	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.1												linear					bag_of_word_counts	classifier	2529.652	569	569	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.01801291340804764	adam	10	+accuracy	0.9737827715355806	2529.652	1791.0	24	569	567	567	569	567	569	569	569	0.13528804297545063	0	0.36603088101725706	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.0658041636149087
140	9	0.3642143505903724	3.744874636332194	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.4												linear					bag_of_word_counts	classifier	2541.464	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.09826394358601963	adam	10	+accuracy	0.864934456928839	2541.464	1277.0	18	0	569	569	569	0	0	569	0	0.3769724625927299	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.666011095046997
141	3	0.39872842870118075	1.4852083325386047	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	256		312.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2540.412	709	705	665	713	667	587	695	667	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00043207761163873044	adam	10	+accuracy	0.995435393258427	2540.408	57.0	12	709	705	595	713	667	0	695	667	0.0642876974237499	0	0.38782924613987285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.9464157952202692
142	3	0.39146230699364215	1.4379305640856426	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.4		attention		True		243.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2549.636	1483	1173	757	1169	871	1211	929	747	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.012295023221882433	adam	10	+accuracy	0.9738998127340824	2549.636	85.0	12	677	1173	713	735	871	1149	929	747	0.0942966735629893	0	0.3832879200726612	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.2937848170598345
143	1	0.4150772025431426	1.2965998252232869	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2540.1	573	573	573	573	573	571	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.006725184145229332	adam	10	+accuracy	0.9967228464419475	2540.1	37.0	10	573	573	573	571	573	571	573	573	0.04249776525895542	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.5904720425605774
144	0	0.3860127157129882	1.4161289003160265	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1												linear					bag_of_word_counts	classifier	2530.252	1122	1118	569	569	567	567	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.007146235119260288	adam	10	+accuracy	0.9407771535580525	2530.244	710.0	9	569	569	569	569	567	567	569	569	0.32626210742477163	0	0.36603088101725706	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6114544404877558
145	0	0.3832879200726612	1.3499648173650105	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.384	571	573	573	571	573	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0624008727545199	adam	10	+accuracy	0.9808052434456929	2533.384	33.0	9	571	573	573	321	573	573	571	573	0.072038851289162	0	0.329700272479564	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.544291867150201
146	18	0.335149863760218	1.5592846737967596	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	27	64	basic	0.1												linear					bag_of_word_counts	classifier	2529.744	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.193696055087256e-05	adam	10	+accuracy	0.4066011235955056	2529.744	2013.0000000000002	27	569	567	569	567	569	569	569	569	1.533088331791892	0	0.335149863760218	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5589560270309448
147	8	0.26067211625794734	301.7819604343838	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7]	321		245.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2539.836	675	697	723	669	697	715	715	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0481107802484483	adam	10	+accuracy	0.3565074906367041	2539.836	79.0	17	675	659	723	669	697	715	715	719	1.5577842023835253	0	0.25885558583106266	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	320.34565289815265
148	16	0.3024523160762943	1.5660029119915433	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.48	573	573	573	571	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.942673468842591e-05	adam	10	+accuracy	0.27364232209737827	2533.48	95.0	25	573	573	573	571	573	573	573	573	1.5751252734839027	0	0.3006357856494096	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5651511417494879
