Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
183	0	0.4919724770642202	0.7236778693539756	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2524.356	573	573	573	573	573	571	573	573	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.817505076920834e-06	adam	10	+accuracy	0.4830924855491329	2524.356	31.000000000000004	9	573	573	571	573	573	571	573	573	0.7198796994095549	0	0.4919724770642202	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7111175358295441
184	23	0.6467889908256881	0.665921790259225	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	32	64	basic	0.2					50.0			[1, 2, 3, 4, 5]	122.0		77.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2526.232	745	589	711	711	605	667	663	727	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.164687465029463e-06	adam	10	+accuracy	0.6222543352601156	2526.232	107.0	32	745	0	711	711	605	615	663	657	0.6660843846994803	0	0.6456422018348624	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6658165795462472
185	15	0.8027522935779816	0.7084704382078988	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.3		meanpool		True		403.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2538.308	791	1107	1347	1283	651	823	727	997	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005631997493670537	adam	10	+accuracy	0.9647398843930636	2538.308	106.0	24	623	625	1347	1283	651	823	511	997	0.10177803268536516	0	0.7924311926605505	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7426839641162327
186	10	0.8016055045871558	0.4410625866481236	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.0												linear					bag_of_word_counts	classifier	2522.768	563	563	563	563	563	563	563	561	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.004201650611660382	adam	10	+accuracy	0.98121387283237	2522.768	1160.0	19	563	563	563	563	563	563	561	561	0.1586285837063002	0	0.7993119266055045	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.44148909407002573
187	7	0.5172018348623854	0.6926216866288867	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2523.904	573	573	573	573	573	571	573	573	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.0901461951080966e-05	adam	10	+accuracy	0.4985549132947977	2523.904	51.0	16	573	573	571	573	573	571	573	573	0.6981465340754308	0	0.5137614678899083	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6913568845817021
188	20	0.6135321100917431	0.6731617152690887	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6]	67.0		202.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2527.452	745	589	711	711	605	667	663	727	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.58043115279901e-06	adam	10	+accuracy	0.5930635838150289	2527.452	97.0	29	745	589	465	711	605	267	475	657	0.6735204496514906	0	0.6123853211009175	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6729694179126194
189	14	0.8096330275229358	0.5091457792690822	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.4		final_state		True		101.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2530.144	1027	1253	1055	1335	827	1271	953	655	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.000339770275887538	adam	10	+accuracy	0.916184971098266	2530.144	123.0	23	1027	607	1055	1335	827	677	849	655	0.2148939278831176	0	0.8016055045871558	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5296431268964495
190	19	0.7729357798165137	0.4811107920748847	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	28	64	basic	0.0		maxpool		True		303.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2529.112	699	879	795	789	819	1271	743	993	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0001304106225838686	adam	10	+accuracy	0.8206647398843929	2529.112	114.0	28	699	879	795	10	753	1271	743	957	0.39267697342492025	0	0.768348623853211	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4819081063781466
191	22	0.6983944954128439	0.6261734025818961	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2524.076	573	573	573	573	573	571	573	573	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00017582572892898234	adam	10	+accuracy	0.6959537572254335	2524.076	94.0	31	571	573	571	571	573	571	573	573	0.6272750152360409	0	0.6983944954128439	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6259209300790515
192	4	0.5137614678899083	0.7007164316517966	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2524.228	573	573	573	573	573	571	571	573	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.035545854679042e-06	adam	10	+accuracy	0.5228323699421965	2524.228	44.0	13	573	10	573	573	573	571	10	573	0.7071142934877938	0	0.5080275229357798	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6985947106565747
193	6	0.5126146788990825	0.7072442301682064	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2525.156	573	573	573	573	573	573	571	573	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.909472545075804e-06	adam	10	+accuracy	0.5304913294797687	2525.156	49.0	15	573	573	573	573	573	573	571	573	0.7038036202072003	0	0.5126146788990825	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7050609673772541
194	11	0.5791284403669725	0.684154327426638	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.3												linear					bag_of_word_counts	classifier	2525.14	563	563	563	563	563	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.7786445061025467e-05	adam	10	+accuracy	0.6054913294797688	2525.14	1220.0	20	563	563	563	563	563	563	563	563	0.6813985935044945	0	0.5768348623853211	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6836463510990143
195	6	0.713302752293578	178.68293108258928	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	182.0		125.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2528.72	737	637	725	639	671	6584	699	731	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.04830491620208442	adam	10	+accuracy	0.9735549132947976	2528.716	54.0	15	737	613	675	0	671	6554	637	10	0.15305126663895513	0	0.6983944954128439	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	177.28724343436105
196	1	0.7763761467889908	0.4772699794598988	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.0		attention		True		118.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2526.4120000000003	793	1273	685	675	1097	709	699	769	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.061927429864782516	adam	10	+accuracy	0.6554913294797687	2526.4120000000003	55.0	10	713	1273	685	675	1097	709	699	769	0.6785681466443823	0	0.5860091743119266	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7593290678092411
197	2	0.7970183486238532	0.6735255398920604	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.1		meanpool		True		395.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.404	837	767	795	987	827	1073	979	955	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.003902871988641539	adam	10	+accuracy	1.0	2536.396	52.0	11	837	767	795	953	827	1071	979	955	0.00026965791513340186	0	0.7889908256880734	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.7966680782181876
198	9	0.7614678899082569	0.5064214020967484	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.0		meanpool		True		396.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.448	713	1273	705	869	1153	709	699	769	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.788431835456662e-05	adam	10	+accuracy	0.7627167630057804	2533.448	81.0	18	713	1273	705	869	0	677	683	769	0.4903898334831273	0	0.7522935779816514	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5051981530019215
199	15	0.7568807339449541	0.6622749396732875	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.3		attention		True		433.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.752	695	829	1233	927	1391	955	867	1075	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.029992431530766774	adam	10	+accuracy	0.9913294797687862	2547.752	159.0	24	695	10	851	927	1391	0	793	1075	0.04388668570975098	0	0.7465596330275229	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0721908978053505
200	16	0.7144495412844036	0.6500440410205296	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.4												linear					bag_of_word_counts	classifier	2520.536	563	563	563	563	563	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00011869125654749373	adam	10	+accuracy	0.7560693641618497	2520.536	1508.0	25	563	563	563	563	563	563	563	563	0.6340095307848869	0	0.7121559633027523	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6492964923381805
201	0	0.5206422018348624	0.6920807531901768	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1		meanpool		True		133.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2531.572	791	1065	1237	1283	641	823	727	997	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.0227124632230422e-06	adam	10	+accuracy	0.5228323699421965	2531.572	51.0	9	791	1065	1237	1283	641	823	727	997	0.6906789940431577	0	0.5103211009174312	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6906144108091082
202	20	0.6536697247706422	0.6736200920173101	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.1												linear					bag_of_word_counts	classifier	2520.312	563	563	563	563	563	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.701750129297538e-05	adam	10	+accuracy	0.7014450867052023	2520.312	1742.0	29	563	563	563	563	563	563	563	563	0.6672091188780759	0	0.6525229357798165	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6734811450753894
203	20	0.7511467889908257	0.5089393662554877	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	330.0		396.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2528.288	713	699	709	763	691	737	731	647	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.5687120777473105e-05	adam	10	+accuracy	0.8117052023121387	2528.288	108.0	29	10	699	709	763	691	737	609	593	0.4239462794513877	0	0.7477064220183486	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.510073932153838
204	11	0.7305045871559633	0.5728980771132878	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.3					50.0			[1, 2, 3, 4, 5]	227.0		66.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2527.616	661	753	715	647	651	6568	677	705	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.8011566569834254e-05	adam	10	+accuracy	0.740606936416185	2527.616	67.0	20	661	713	635	647	651	3130	0	677	0.5574165044027731	0	0.7236238532110092	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5672429885183062
205	4	0.8061926605504587	0.50099330501897	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3		attention		True		165.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2528.536	691	767	953	1255	877	1073	889	725	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0006401598040236101	adam	10	+accuracy	0.9791907514450868	2528.532	69.0	13	691	767	953	1255	877	1073	727	725	0.06652439201096877	0	0.7981651376146789	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8919092927660258
206	1	0.7993119266055045	0.4454788480486189	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.2												linear					bag_of_word_counts	classifier	2520.384	563	563	563	563	561	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.012580974587586008	adam	10	+accuracy	0.969942196531792	2520.376	637.0	10	563	563	563	563	561	561	561	563	0.10341494311706736	0	0.7798165137614679	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5500828559909549
207	0	0.786697247706422	0.4419999143907002	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2525.604	571	573	571	573	573	573	571	571	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.021400479265432985	adam	10	+accuracy	0.9992774566473988	2525.604	28.0	9	571	189	571	10	573	477	571	10	0.003598449516768029	0	0.7614678899082569	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.2711769512721471
208	1	0.8004587155963303	0.4427055759089334	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.4		meanpool		True		352.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.672	629	625	1233	625	1227	955	835	669	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002779974313080739	adam	10	+accuracy	0.9995664739884392	2548.672	62.00000000000001	10	629	625	1233	625	1227	955	835	669	0.0016417822569882105	0	0.7878440366972477	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.1068863357816423
209	19	0.6834862385321101	0.6276960415499551	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	28	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2526.656	573	573	573	573	571	573	573	573	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00016240119668809786	adam	10	+accuracy	0.6843930635838149	2526.656	88.0	28	573	10	573	573	571	573	571	571	0.6284115713670713	0	0.6834862385321101	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.627146052462714
210	11	0.5321100917431193	0.6820074575287955	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2523.54	573	571	573	573	571	573	571	571	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.053778197900338e-06	adam	10	+accuracy	0.5432080924855491	2523.54	60.00000000000001	20	325	571	573	573	571	573	571	571	0.6867406740101105	0	0.5321100917431193	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6818582543304988
211	8	0.8050458715596329	0.4717421063355037	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.3		meanpool		True		160.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2529.236	793	755	1047	1367	751	1125	759	699	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00024367985026600063	adam	10	+accuracy	0.8745664739884393	2529.236	88.0	17	793	733	617	0	751	167	699	699	0.2988806794816201	0	0.8050458715596329	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4892023163182394
