Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_accuracy3	best_validation_f1-measure-overall	best_validation_loss	best_validation_precision-overall	best_validation_recall-overall	dataset_reader.coding_scheme	dataset_reader.tag_label	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.token_characters.min_padding_length	dataset_reader.token_indexers.token_characters.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.bidirectional	model.encoder.dropout	model.encoder.hidden_size	model.encoder.input_size	model.encoder.num_layers	model.encoder.type	model.include_start_end_transitions	model.label_encoding	model.regularizer	model.text_field_embedder.token_embedders.elmo.do_layer_norm	model.text_field_embedder.token_embedders.elmo.dropout	model.text_field_embedder.token_embedders.elmo.options_file	model.text_field_embedder.token_embedders.elmo.requires_grad	model.text_field_embedder.token_embedders.elmo.type	model.text_field_embedder.token_embedders.elmo.weight_file	model.text_field_embedder.token_embedders.token_characters.embedding.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.conv_layer_activation	model.text_field_embedder.token_embedders.token_characters.encoder.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.ngram_filter_sizes	model.text_field_embedder.token_embedders.token_characters.encoder.num_filters	model.text_field_embedder.token_embedders.token_characters.encoder.type	model.text_field_embedder.token_embedders.token_characters.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_accuracy	test_accuracy3	test_data_path	test_f1-measure-overall	test_loss	test_precision-overall	test_recall-overall	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_accuracy3	training_cpu_memory_MB	training_duration	training_epochs	training_f1-measure-overall	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_precision-overall	training_recall-overall	training_start_epoch	validation_accuracy	validation_accuracy3	validation_data_path	validation_f1-measure-overall	validation_loss	validation_precision-overall	validation_recall-overall	dataset_reader.sample
0	0	0.28892955881780297	0.30431057980608234	0.03882211832665861	2571.2266845703125	0.02271490361204205	0.1334567485695052	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	24	True	64	basic	0.4271635431331819	True	0.3752112726314413	250	1242	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.0010766927989249507', 'type': 'l2'}]]	False	0.1147647059045267	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	23	relu	23	[1, 2, 3]	56	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3285.848	7185	10	1545	10	10.0	10.0	10.0	10.0	0.3246473565198665	0.3471734682890061	s3://suching-dev/ner-2003/test.txt	0.04940766941774885	2196.3716758445457	0.029358777607259624	0.1558073654390935	s3://suching-dev/ner-2003/train.txt	0	5.347089418959384	0.5	2	reduce_on_plateau	75	1	2.733274096172013e-06	adam	25	+f1-measure-overall	0.8328119398293891	0.8572200313327211	3285.848	7275.0	24	0.0	7185	10	1545	10	10.0	10.0	10.0	10.0	669.344304448908	0.0	0.0	0	0.8325026284023208	0.8500253105408668	s3://suching-dev/ner-2003/dev.txt	0.0	731.8848817114737	0.0	0.0	full
1	5	0.8023246758303805	0.8198473579689265	0.07627765064831438	3025.4530053232234	0.10819165378670788	0.058902726354762715	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	29	True	64	basic	0.1444544733299371	True	0.31176076009421183	321	1238	2	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.07197068249693782', 'type': 'l2'}]]	False	0.3702637199446509	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	17	relu	17	[1, 2, 3, 4]	41	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3295.72	7185	0	0	0	0.0	0.0	0.0	0.0	0.7924625821040163	0.8174006675998707	s3://suching-dev/ner-2003/test.txt	0.07432730480806947	2588.234424732349	0.09853801169590644	0.0596671388101983	s3://suching-dev/ner-2003/train.txt	0	9.89744260212576	0.5	2	reduce_on_plateau	75	1	0.08387022569195368	adam	25	+f1-measure-overall	0.8328119398293891	0.8572200313327211	3295.708	9041.0	29	0.0	7185	0	0	0	0.0	0.0	0.0	0.0	517.5502007224343	0.0	0.0	0	0.8325026284023208	0.8500253105408668	s3://suching-dev/ner-2003/dev.txt	0.0	558.1906304452933	0.0	0.0	full
2	2	0.17215061718780422	0.1896732993263502	0.049336892151116835	2506.011442296645	0.028157280906364542	0.19909121507909794	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	26	True	64	basic	0.28653023676262257	True	0.2955912573061985	224	1158	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.02514465563400908', 'type': 'l2'}]]	False	0.4452153920119227	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	41	relu	41	[1, 2, 3]	28	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3263.884	7175	0	0	0	0.0	0.0	0.0	0.0	0.18591579627436197	0.21085388177021644	s3://suching-dev/ner-2003/test.txt	0.04830488660273602	2140.951656765408	0.027827164484672158	0.18289660056657225	s3://suching-dev/ner-2003/train.txt	0	9.888668204903476	0.5	2	reduce_on_plateau	75	1	1.0249669667814994e-06	adam	25	+f1-measure-overall	0.8328119398293891	0.8572200313327211	3263.884	8156.000000000001	26	0.0	7175	0	0	0	0.0	0.0	0.0	0.0	784.2730785023082	0.0	0.0	0	0.8325026284023208	0.8500253105408668	s3://suching-dev/ner-2003/dev.txt	0.0	880.7340889725031	0.0	0.0	full
3	23	0.9860986721700868	0.9877925314434796	0.9318984361862624	70.50914955139159	0.9311155913978496	0.9326825984516998	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	47	True	64	basic	0.4526555836357668	True	0.4463057120813388	198	1234	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.43468269837489604', 'type': 'l2'}]]	False	0.2052369758020884	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	46	relu	46	[1, 2, 3, 4, 5]	32	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3256.752	7149	10	1577	10	10.0	10.0	10.0	10.0	0.9748034887477118	0.9768493593194788	s3://suching-dev/ner-2003/test.txt	0.8865781195385729	106.404948093273	0.8752587991718427	0.8981940509915014	s3://suching-dev/ner-2003/train.txt	0	9.70630181810997	0.5	2	reduce_on_plateau	75	1	2.739710353737769e-05	adam	25	+f1-measure-overall	0.9995285358582856	0.9996513129785238	3256.752	14157.0	47	0.997509843567046	7149	10	1577	10	10.0	10.0	10.0	10.0	6.453536742925644	0.9977859150131994	0.997233924847866	0	0.9860986721700868	0.9877925314434796	s3://suching-dev/ner-2003/dev.txt	0.9318315541732712	70.67810385834937	0.930814441645676	0.9328508919555704	full
4	8	0.9876562439157354	0.9889412406058954	0.9387926685723396	79.40807617411896	0.9380040322580644	0.9395826321104004	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	32	True	64	basic	0.17581373583321425	True	0.2598596717309397	201	1234	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.42772788058916145', 'type': 'l2'}]]	False	0.033027263305457966	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	58	relu	58	[1, 2, 3, 4, 5]	32	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3251.3520000000003	7149	10	1545	10	10.0	10.0	10.0	10.0	0.9777753849466996	0.9802519651125228	s3://suching-dev/ner-2003/test.txt	0.8993383325980973	127.7732714017232	0.8962546157903991	0.9024433427762041	s3://suching-dev/ner-2003/train.txt	0	9.844786864026482	0.5	2	reduce_on_plateau	75	1	0.00021862339693656636	adam	25	+f1-measure-overall	0.9999705334911428	0.999980355660762	3251.3520000000003	9603.0	32	0.9998297727465668	7149	10	1545	10	10.0	10.0	10.0	10.0	0.07138824340972033	0.9998723241264842	0.9997872249882974	0	0.9876562439157354	0.9889217709590749	s3://suching-dev/ner-2003/dev.txt	0.9383774695249606	85.16565182629753	0.9375104989081136	0.9392460451026592	full
5	0	0.8926054281375336	0.8995950313461314	0.4171355962969189	264.17889299579696	0.4527186761229314	0.3867384718949848	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	24	True	64	basic	0.3938581442062948	True	0.2426104191069922	378	1200	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.0033719750826483757', 'type': 'l2'}]]	False	0.04961459940986107	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	63	relu	63	[1, 2, 3]	42	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3300.5640000000003	7241	10	5434	10	2947.0	10.0	10.0	10.0	0.8809949391622698	0.8897383439216109	s3://suching-dev/ner-2003/test.txt	0.40321808255909214	233.0600092852557	0.4391821406217401	0.3726983002832861	s3://suching-dev/ner-2003/train.txt	0	8.68611722966501	0.5	2	reduce_on_plateau	75	1	0.008009261125368455	adam	25	+f1-measure-overall	0.836996184087103	0.8598425506210067	3300.5640000000003	19771.0	24	0.1248338993060452	7241	0	0	0	0.0	0.0	0.0	0.0	462.12411006580703	0.4706373504035625	0.07196050895782799	0	0.8407188193606168	0.8572680191581324	s3://suching-dev/ner-2003/dev.txt	0.1293866341165531	496.718682382621	0.6928104575163397	0.07135644564119825	full
6	5	0.9854951131186479	0.9871695027452202	0.9298998569384336	62.10009021385044	0.9299781181619255	0.9298216088858969	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	29	True	64	basic	0.123376678579882	True	0.3188259034942804	153	1222	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.2558788436268222', 'type': 'l2'}]]	False	0.028120660710680038	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	48	relu	48	[1, 2, 3, 4]	37	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3245.316	7145	0	0	0	0.0	0.0	0.0	0.0	0.9758802627328524	0.9779907397437276	s3://suching-dev/ner-2003/test.txt	0.8932431245057052	82.09236856743142	0.8866213151927438	0.8999645892351275	s3://suching-dev/ner-2003/train.txt	0	9.815641224221768	0.5	2	reduce_on_plateau	75	1	1.967344368521396e-05	adam	25	+f1-measure-overall	0.9997544457595238	0.9997740900987621	3245.316	8952.0	29	0.9986592036094591	7145	0	0	0	0.0	0.0	0.0	0.0	5.022538665207949	0.9988930517711172	0.9984254649134006	0	0.985300416650442	0.9870332152174759	s3://suching-dev/ner-2003/dev.txt	0.9284511784511283	62.154055688895426	0.9287638935668576	0.9281386738471896	full
7	64	0.9789922510805654	0.9812507301117558	0.8988915015115391	86.61733883502437	0.8970834730137446	0.9007068327162572	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	74	True	64	basic	0.2724030594561611	True	0.10793444710715804	326	1384	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.03360225246818618', 'type': 'l2'}]]	False	0.01963662893824181	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	29	relu	29	[1, 2, 3, 4, 5]	62	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3282.048	7173	10	10	10	10.0	10.0	10.0	10.0	0.9725853343383224	0.9750619145041456	s3://suching-dev/ner-2003/test.txt	0.8740766795637911	93.61250282216957	0.8682739343116702	0.8799575070821529	s3://suching-dev/ner-2003/train.txt	0	5.177100382679941	0.5	2	reduce_on_plateau	75	1	6.417594389526557e-06	adam	25	+f1-measure-overall	0.9873686898699052	0.9883361735773816	3282.048	23283.0	74	0.9373243634505164	7173	0	0	0	0.0	0.0	0.0	0.0	59.49295080358332	0.9378434797426832	0.9368058215243202	0	0.9789533117869242	0.9812117908181146	s3://suching-dev/ner-2003/dev.txt	0.8984801410697292	86.42462822035247	0.8965979554214848	0.9003702457085156	full
8	8	0.9851641291226976	0.9869748062770142	0.927210141885602	89.82815304924459	0.9251130842687216	0.9293167283742848	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	32	True	64	basic	0.1485949452758244	True	0.11673877105322855	65	1206	2	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.002081208101538013', 'type': 'l2'}]]	False	0.4919199827280255	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	32	relu	32	[1, 2, 3]	44	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3244.656	7137	10	1545	10	10.0	10.0	10.0	10.0	0.974674275869495	0.977064714116507	s3://suching-dev/ner-2003/test.txt	0.8870600595341822	134.83402884448014	0.8773813647384828	0.8969546742209632	s3://suching-dev/ner-2003/train.txt	0	5.0272611094672754	0.5	2	reduce_on_plateau	75	1	0.00020778690632967784	adam	25	+f1-measure-overall	0.999980355660762	0.9999901778303808	3244.656	9441.0	32	0.9998723295599126	7137	10	1545	10	10.0	10.0	10.0	10.0	0.31851785883984784	0.9999148827509896	0.999829779990638	0	0.9849499630076709	0.9867217008683462	s3://suching-dev/ner-2003/dev.txt	0.9258359172043412	108.21124172210692	0.9220497412785844	0.9296533153820262	full
9	15	0.9810365639967292	0.9832950430279196	0.9066017134217542	139.9399081024469	0.9049295774647887	0.908280040390441	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	39	True	64	basic	0.47290663101819297	True	0.4204330546307695	87	1233	2	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.0015511189820842887', 'type': 'l2'}]]	False	0.16189350711290906	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	33	relu	33	[1, 2, 3]	53	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3248.0679999999998	7139	0	0	0	0.0	0.0	0.0	0.0	0.965349413158178	0.9689027673091418	s3://suching-dev/ner-2003/test.txt	0.8405873560185907	210.10371360072384	0.8349344978165939	0.8463172804532578	s3://suching-dev/ner-2003/train.txt	0	5.34890774297936	0.5	2	reduce_on_plateau	75	1	0.0006088294970765483	adam	25	+f1-measure-overall	0.9998919561341904	0.9999116004734284	3248.0679999999998	11821.0	39	0.9994254707947156	7139	0	0	0	0.0	0.0	0.0	0.0	0.667197897285223	0.9994892747701736	0.999361674964892	0	0.980939215762626	0.9831003465597136	s3://suching-dev/ner-2003/dev.txt	0.9045462170776216	148.70729160308838	0.9016722408026756	0.9074385728710872	full
10	2	0.7110315018885558	0.7256921459444726	0.004140786749436753	850.7303604425168	0.005873261205564142	0.003197576573544261	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	26	True	64	basic	0.3266453463633236	True	0.04887438254645715	411	1190	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.009481026004796637', 'type': 'l2'}]]	False	0.30995828457357344	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	27	relu	27	[1, 2, 3, 4]	29	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3281.848	7173	10	2187	10	10.0	10.0	10.0	10.0	0.6926025627220846	0.7108861849897706	s3://suching-dev/ner-2003/test.txt	0.0081605646228026	719.4926181369357	0.010818713450292398	0.006550991501416431	s3://suching-dev/ner-2003/train.txt	0	5.520893756926196	0.5	2	reduce_on_plateau	75	1	0.012551871849637596	adam	25	+f1-measure-overall	0.8328119398293891	0.8572200313327211	3281.848	10047.0	26	0.0	7173	10	1831	10	10.0	10.0	10.0	10.0	524.2931643399327	0.0	0.0	0	0.8325026284023208	0.8500253105408668	s3://suching-dev/ner-2003/dev.txt	0.0	567.6201138963886	0.0	0.0	full
11	12	0.9870526848642964	0.9886297262567656	0.937757244855053	93.77397709266813	0.936105986919336	0.9394143386065298	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	36	True	64	basic	0.07257971470828256	True	0.4568979259709856	417	1274	2	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.016059731186772945', 'type': 'l2'}]]	False	0.3850019220292696	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	16	relu	16	[1, 2, 3, 4]	50	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3283.656	7215	0	0	0	0.0	0.0	0.0	0.0	0.97693550123829	0.9790459782491656	s3://suching-dev/ner-2003/test.txt	0.8977731018761556	154.29081510614466	0.8891976380687738	0.906515580736544	s3://suching-dev/ner-2003/train.txt	0	8.583509816841866	0.5	2	reduce_on_plateau	75	1	5.2205773901171506e-05	adam	25	+f1-measure-overall	0.9999754445759524	0.9999852667455714	3283.656	11253.0	36	0.9998297727465668	7215	0	0	0	0.0	0.0	0.0	0.0	0.14527973022565924	0.9998723241264842	0.9997872249882974	0	0.9869748062770142	0.988571317316304	s3://suching-dev/ner-2003/dev.txt	0.9364346292719292	97.09357955409031	0.9344729344729344	0.9384045775833052	full
12	11	0.9854172345313656	0.9871110938047584	0.9289736908463818	69.6846760488024	0.9279596977329976	0.9299899023897678	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	35	True	64	basic	0.29147815162819724	True	0.2499184904547828	68	1162	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.1297198893214948', 'type': 'l2'}]]	False	0.19302490170113493	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	42	relu	42	[1, 2, 3, 4]	22	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3241.208	7137	0	0	0	0.0	0.0	0.0	0.0	0.9747604177883062	0.9772369979541294	s3://suching-dev/ner-2003/test.txt	0.8866684196686327	98.99412953412092	0.877972574205867	0.8955382436260623	s3://suching-dev/ner-2003/train.txt	0	8.803404657025856	0.5	2	reduce_on_plateau	75	1	5.6886140869417575e-05	adam	25	+f1-measure-overall	0.9999361558974762	0.9999459780670952	3241.208	10353.0	35	0.9996595310039079	7137	0	0	0	0.0	0.0	0.0	0.0	3.66063420068134	0.99974462651628	0.9995744499765948	0	0.9854367041781862	0.9870916241579378	s3://suching-dev/ner-2003/dev.txt	0.92841539237098	71.99851744782691	0.9270134228187921	0.9298216088858969	full
13	13	0.986488065106499	0.9882013940267124	0.9342304457526834	82.66821014179901	0.9337592468056488	0.9347021204981488	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	37	True	64	basic	0.31150276311771585	True	0.3592023241065256	511	1326	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.008986298919757328', 'type': 'l2'}]]	False	0.356353506197303	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	32	relu	32	[1, 2, 3, 4]	63	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3276.2	7169	0	0	0	0.0	0.0	0.0	0.0	0.9768708947991817	0.979218262086788	s3://suching-dev/ner-2003/test.txt	0.8969271290605295	130.7006157769097	0.8895855102751654	0.9043909348441926	s3://suching-dev/ner-2003/train.txt	0	9.208951640140413	0.5	2	reduce_on_plateau	75	1	3.271570607091245e-05	adam	25	+f1-measure-overall	0.9999656224063334	0.9999754445759524	3276.2	11022.0	37	0.9997872159332212	7169	0	0	0	0.0	0.0	0.0	0.0	0.2782241371968253	0.999829765501979	0.9997446699859568	0	0.9861570811105488	0.9878509403839414	s3://suching-dev/ner-2003/dev.txt	0.9321449592196592	84.93030783709358	0.9314400941018316	0.9328508919555704	full
14	0	0.8280051399867606	0.845508352478486	0.002598246183819148	2466.1020112879137	0.03703703703703701	0.0013463480309660047	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	elmo fine tuned	24	True	64	basic	0.08404260627245691	True	0.017250216018479536	119	1224	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.002722313161250724', 'type': 'l2'}]]	False	0.1384282229308919	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	60	relu	60	[1, 2, 3, 4, 5]	30	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3247.34	7155	10	1545	10	10.0	10.0	10.0	10.0	0.8182405513082804	0.8430709594056207	s3://suching-dev/ner-2003/test.txt	0.007994670219842275	2109.6704078956886	0.06741573033707864	0.00424929178470255	s3://suching-dev/ner-2003/train.txt	0	8.574499128571572	0.5	2	reduce_on_plateau	75	1	2.7892596814160887e-06	adam	25	+f1-measure-overall	0.8328119398293891	0.8572200313327211	3247.34	7360.000000000001	24	0.0	7155	10	1545	10	10.0	10.0	10.0	10.0	618.0690861095081	0.0	0.0	0	0.8325026284023208	0.8500253105408668	s3://suching-dev/ner-2003/dev.txt	0.0	664.0101904775582	0.0	0.0	full
